/home/davide/anaconda2/bin/python2.7 /home/davide/workspace/CM/src/CM.py
epoch	MSE			misclass		norm(g)		norm(h)		rho			alpha
---------------------------------------------------------------------------
1		1.229906	0.378151		0.826455	13.797048	0.829310	0.500000
2		0.938190	0.403361		0.666420	13.846823	1.764036	0.750000
3		0.889233	0.361345		0.528286	13.911941	5.301238	0.250000
4		0.857420	0.310924		0.270467	13.811039	12.720390	0.125000
5		0.852808	0.344538		0.517421	13.950123	11.811274	0.500000
6		0.830136	0.302521		0.329068	13.809008	9.788336	0.125000
7		0.824820	0.344538		0.452510	14.031158	11.304701	0.500000
8		0.813298	0.302521		0.397060	13.839547	9.651252	0.125000
9		0.797273	0.310924		0.170295	14.093173	23.620262	0.250000
10		0.795661	0.327731		0.222240	13.911821	53.391734	0.125000
11		0.791887	0.319328		0.274133	14.167826	30.599126	0.250000
12		0.789250	0.285714		0.336458	13.979379	19.719493	0.125000
13		0.787853	0.285714		0.444825	14.278185	11.424474	0.250000
14		0.785736	0.310924		0.556037	14.053112	6.945157	0.125000
15		0.759014	0.319328		0.176011	14.379276	14.159622	0.125000
16		0.755497	0.302521		0.111508	14.211498	142.216012	0.062500
17		0.753815	0.319328		0.163994	14.642576	164.895656	0.125000
18		0.750974	0.285714		0.149707	14.320654	104.690389	0.062500
19		0.748558	0.310924		0.213327	14.901258	71.049900	0.125000
20		0.744667	0.277311		0.210003	14.470310	48.212472	0.062500
21		0.742039	0.294118		0.303507	15.169096	30.789938	0.125000
22		0.736504	0.277311		0.319849	14.631391	20.224604	0.062500
23		0.735565	0.277311		0.464833	15.437425	12.234392	0.125000
24		0.728066	0.268908		0.523810	14.784965	7.714680	0.062500
25		0.704165	0.294118		0.196639	15.717319	16.678839	0.062500
26		0.704014	0.260504		0.344577	15.080773	32.251532	0.062500
27		0.693767	0.277311		0.268252	15.860361	23.815945	0.062500
28		0.686694	0.243697		0.151590	15.379310	68.078980	0.031250
29		0.684561	0.252101		0.233876	16.315398	89.588312	0.062500
30		0.679402	0.252101		0.186958	15.578930	66.735449	0.031250
31		0.676745	0.252101		0.286432	16.724547	49.162582	0.062500
32		0.669866	0.243697		0.239036	15.819992	37.517137	0.031250
33		0.667124	0.235294		0.369403	17.131878	26.636035	0.062500
34		0.657570	0.243697		0.325451	16.074265	19.787389	0.031250
35		0.656047	0.193277		0.506530	17.524161	13.343219	0.062500
36		0.642156	0.235294		0.474922	16.318404	9.536402	0.031250
37		0.623554	0.218487		0.218711	18.042587	23.390312	0.031250
38		0.621936	0.235294		0.350273	16.752591	38.719334	0.031250
39		0.611534	0.210084		0.268630	18.297257	30.898082	0.031250
40		0.610102	0.226891		0.433562	17.087366	23.220994	0.031250
41		0.596755	0.201681		0.348387	18.577231	18.027453	0.031250
42		0.596519	0.226891		0.566612	17.386474	12.948392	0.031250
43		0.578643	0.176471		0.473278	18.832165	9.810012	0.031250
44		0.561917	0.184874		0.211887	17.809538	28.434502	0.015625
45		0.559234	0.193277		0.339358	19.434791	52.902609	0.031250
46		0.550727	0.176471		0.249408	17.994992	42.572573	0.015625
47		0.547516	0.176471		0.390441	19.861517	34.499665	0.031250
48		0.537108	0.168067		0.291456	18.201509	29.113505	0.015625
49		0.533711	0.168067		0.452246	20.262500	23.774830	0.031250
50		0.521087	0.168067		0.348434	18.392432	19.950617	0.015625
51		0.517802	0.168067		0.533151	20.620272	16.111228	0.031250
52		0.502306	0.168067		0.425030	18.555360	13.436697	0.015625
53		0.499745	0.168067		0.637997	20.919899	10.754018	0.031250
54		0.480517	0.159664		0.525531	18.678363	8.942089	0.015625
55		0.479773	0.159664		0.769606	21.145463	7.137518	0.031250
56		0.455680	0.159664		0.649826	18.755196	5.969702	0.015625
57		0.430743	0.126050		0.253198	21.471191	18.479488	0.015625
58		0.428711	0.134454		0.372753	19.006653	47.093756	0.015625
59		0.419460	0.117647		0.262393	21.435890	44.858404	0.015625
60		0.417326	0.134454		0.382597	19.143277	43.201892	0.015625
61		0.407955	0.117647		0.274805	21.427332	40.705412	0.015625
62		0.405683	0.109244		0.395137	19.275931	38.879902	0.015625
63		0.396098	0.109244		0.288226	21.414918	36.660827	0.015625
64		0.393664	0.100840		0.407430	19.402742	35.147292	0.015625
65		0.383904	0.100840		0.301941	21.397363	33.246583	0.015625
66		0.381291	0.084034		0.418606	19.523890	32.067545	0.015625
67		0.371432	0.100840		0.315448	21.374807	30.461632	0.015625
68		0.368624	0.075630		0.428068	19.639900	29.590559	0.015625
69		0.358756	0.100840		0.328251	21.348148	28.250753	0.015625
70		0.355741	0.084034		0.435313	19.751471	27.656016	0.015625
71		0.345965	0.092437		0.339858	21.318863	26.556246	0.015625
72		0.342732	0.084034		0.439960	19.859375	26.207472	0.015625
73		0.333151	0.092437		0.349821	21.288816	25.325291	0.015625
74		0.329698	0.075630		0.441791	19.964378	25.194566	0.015625
75		0.320407	0.075630		0.357782	21.260042	24.510762	0.015625
76		0.316741	0.067227		0.440780	20.067191	24.572602	0.015625
77		0.307821	0.075630		0.363518	21.234547	24.070390	0.015625
78		0.303962	0.058824		0.437098	20.168445	24.301280	0.015625
79		0.295475	0.058824		0.366967	21.214126	23.965407	0.015625
80		0.291450	0.050420		0.431085	20.268670	24.343217	0.015625
81		0.283435	0.058824		0.368225	21.200247	24.159180	0.015625
82		0.279282	0.050420		0.423196	20.368285	24.662720	0.015625
83		0.271757	0.058824		0.367516	21.193974	24.616274	0.015625
84		0.267515	0.042017		0.413937	20.467581	25.225193	0.015625
85		0.260480	0.050420		0.365144	21.195952	25.302313	0.015625
86		0.256189	0.033613		0.403795	20.566717	25.997481	0.015625
87		0.249628	0.050420		0.361441	21.206432	26.184825	0.015625
88		0.245326	0.025210		0.393191	20.665722	26.949192	0.015625
89		0.239214	0.050420		0.356716	21.225319	27.234991	0.015625
90		0.234933	0.016807		0.382447	20.764516	28.054730	0.015625
91		0.229238	0.050420		0.351230	21.252247	28.429875	0.015625
92		0.225008	0.016807		0.371776	20.862943	29.295494	0.015625
93		0.219695	0.050420		0.345176	21.286667	29.754508	0.015625
94		0.215539	0.016807		0.361296	20.960834	30.661606	0.015625
95		0.210577	0.033613		0.338683	21.327937	31.203215	0.015625
96		0.206512	0.016807		0.351049	21.058051	32.152662	0.015625
97		0.201870	0.033613		0.331829	21.375402	32.779819	0.015625
98		0.197914	0.016807		0.341024	21.154543	33.777300	0.015625
99		0.193563	0.033613		0.324660	21.428464	34.496650	0.015625
100		0.189728	0.016807		0.331190	21.250378	35.551703	0.015625
